Id,Latitude,Longitude,Zone,Franchisee
4751,40.830212,-73.864179,B,Crown Castle NG East LLC
4753,40.638266,-74.079229,B,Crown Castle NG East LLC
4754,40.854205,-73.885501,C,Crown Castle NG East LLC
4755,40.637427,-74.148461,B,Crown Castle NG East LLC
4757,40.807787,-73.927537,C,Crown Castle NG East LLC
4758,40.834129,-73.884332,C,Crown Castle NG East LLC
4759,40.859708,-73.830097,B,Crown Castle NG East LLC
4760,40.887695,-73.833342,B,Crown Castle NG East LLC
4761,40.884461,-73.895727,B,Crown Castle NG East LLC
4762,40.846417,-73.912055,C,Crown Castle NG East LLC
4763,40.616602,-74.071099,B,Crown Castle NG East LLC
4764,40.870838,-73.886054,C,Crown Castle NG East LLC
4765,40.895095,-73.880153,B,Crown Castle NG East LLC
4766,40.859127,-73.911694,C,Crown Castle NG East LLC
4768,40.62429,-74.106407,B,Crown Castle NG East LLC
4769,40.61245,-74.063531,B,Crown Castle NG East LLC
4771,40.808474,-73.884824,C,Crown Castle NG East LLC
4772,40.910848,-73.898221,B,Crown Castle NG East LLC
4773,40.873851,-73.855665,B,Crown Castle NG East LLC
4774,40.636362,-74.111557,B,Crown Castle NG East LLC
4775,40.827777,-73.915201,C,Crown Castle NG East LLC
4776,40.825608,-73.858848,B,Crown Castle NG East LLC
4777,40.611255,-74.089858,B,Crown Castle NG East LLC
4778,40.834237,-73.900095,C,Crown Castle NG East LLC
4779,40.622121,-74.072171,B,Crown Castle NG East LLC
4780,40.816901,-73.885128,C,Crown Castle NG East LLC
4781,40.850402,-73.919767,C,Crown Castle NG East LLC
4783,40.854326,-73.847943,B,Crown Castle NG East LLC
4784,40.88521,-73.908108,B,Crown Castle NG East LLC
4785,40.630566,-74.116529,B,Crown Castle NG East LLC
4786,40.633358,-74.138223,B,Crown Castle NG East LLC
4787,40.883972,-73.842056,B,Crown Castle NG East LLC
4788,40.818942,-73.886587,C,Crown Castle NG East LLC
4789,40.82713,-73.892994,C,Crown Castle NG East LLC
4790,40.855328,-73.90486,C,Crown Castle NG East LLC
4791,40.829881,-73.874782,B,Crown Castle NG East LLC
4792,40.813586,-73.89186,C,Crown Castle NG East LLC
4793,40.860146,-73.852998,B,Crown Castle NG East LLC
4794,40.880167,-73.922436,B,Crown Castle NG East LLC
4795,40.828083,-73.822163,B,Crown Castle NG East LLC
4797,40.807158,-73.908082,C,Crown Castle NG East LLC
4799,40.850976,-73.855165,B,Crown Castle NG East LLC
4800,40.849259,-73.858219,B,Crown Castle NG East LLC
4801,40.83253,-73.851722,B,Crown Castle NG East LLC
4802,40.640544,-74.112871,B,Crown Castle NG East LLC
4803,40.858512,-73.915784,C,Crown Castle NG East LLC
4804,40.859275,-73.894909,C,Crown Castle NG East LLC
4805,40.823739,-73.826984,B,Crown Castle NG East LLC
4806,40.820085,-73.921635,C,Crown Castle NG East LLC
4807,40.848558,-73.859847,B,Crown Castle NG East LLC
4808,40.810966,-73.881999,C,Crown Castle NG East LLC
4810,40.847852,-73.895795,C,Crown Castle NG East LLC
4811,40.867768,-73.84084,B,Crown Castle NG East LLC
4812,40.861581,-73.912096,C,Crown Castle NG East LLC
4814,40.819001,-73.903333,C,Crown Castle NG East LLC
4815,40.864625,-73.905342,C,Crown Castle NG East LLC
4816,40.848141,-73.846793,B,Crown Castle NG East LLC
4817,40.811484,-73.918506,C,Crown Castle NG East LLC
4818,40.888665,-73.842258,B,Crown Castle NG East LLC
4819,40.827281,-73.879719,B,Crown Castle NG East LLC
4820,40.899228,-73.871674,B,Crown Castle NG East LLC
4821,40.844788,-73.845629,B,Crown Castle NG East LLC
4822,40.624177,-74.155179,B,Crown Castle NG East LLC
4823,40.885115,-73.837099,B,Crown Castle NG East LLC
4824,40.880704,-73.866763,B,Crown Castle NG East LLC
4825,40.866503,-73.836967,B,Crown Castle NG East LLC
4826,40.811409,-73.903572,C,Crown Castle NG East LLC
4827,40.878735,-73.87551,C,Crown Castle NG East LLC
4828,40.806487,-73.921015,C,Crown Castle NG East LLC
4829,40.826541,-73.849668,B,Crown Castle NG East LLC
4830,40.871255,-73.863405,B,Crown Castle NG East LLC
4831,40.855557,-73.850936,B,Crown Castle NG East LLC
4832,40.623277,-74.090742,B,Crown Castle NG East LLC
4833,40.808808,-73.922385,C,Crown Castle NG East LLC
4834,40.824762,-73.910439,C,Crown Castle NG East LLC
4835,40.635673,-74.089865,B,Crown Castle NG East LLC
4837,40.838982,-73.867421,B,Crown Castle NG East LLC
4838,40.617488,-74.150884,B,Crown Castle NG East LLC
4839,40.836744,-73.868997,B,Crown Castle NG East LLC
4840,40.886816,-73.808078,B,Crown Castle NG East LLC
4841,40.859311,-73.901261,C,Crown Castle NG East LLC
4842,40.613623,-74.109696,B,Crown Castle NG East LLC
4843,40.883667,-73.897724,B,Crown Castle NG East LLC
4844,40.850331,-73.912678,C,Crown Castle NG East LLC
4845,40.632644,-74.085217,B,Crown Castle NG East LLC
4846,40.816031,-73.909555,C,Crown Castle NG East LLC
4847,40.862342,-73.906618,C,Crown Castle NG East LLC
4848,40.852091,-73.920853,C,Crown Castle NG East LLC
4849,40.819518,-73.876225,B,Crown Castle NG East LLC
4851,40.638565,-74.101612,B,Crown Castle NG East LLC
4852,40.851051,-73.849924,B,Crown Castle NG East LLC
4853,40.855698,-73.854331,B,Crown Castle NG East LLC
4854,40.831414,-73.844273,B,Crown Castle NG East LLC
4855,40.617517,-74.160044,B,Crown Castle NG East LLC
4856,40.809068,-73.918436,C,Crown Castle NG East LLC
4858,40.868031,-73.859058,B,Crown Castle NG East LLC
4859,40.899577,-73.867484,B,Crown Castle NG East LLC
4860,40.6322,-74.164911,B,Crown Castle NG East LLC
4861,40.639919,-74.082405,B,Crown Castle NG East LLC
4862,40.83737,-73.85252,B,Crown Castle NG East LLC
4863,40.638178,-74.084179,B,Crown Castle NG East LLC
4864,40.864376,-73.849037,B,Crown Castle NG East LLC
4865,40.639676,-74.09204,B,Crown Castle NG East LLC
4866,40.812401,-73.825106,B,Crown Castle NG East LLC
4867,40.608511,-74.07811,B,Crown Castle NG East LLC
4868,40.849513,-73.919529,C,Crown Castle NG East LLC
4869,40.842083,-73.902183,C,Crown Castle NG East LLC
4870,40.806271,-73.914257,C,Crown Castle NG East LLC
4871,40.829822,-73.81629,B,Crown Castle NG East LLC
4872,40.81792,-73.918545,C,Crown Castle NG East LLC
4873,40.63808,-74.117757,B,Crown Castle NG East LLC
4874,40.842324,-73.844594,B,Crown Castle NG East LLC
4875,40.882279,-73.912228,B,Crown Castle NG East LLC
4876,40.635962,-74.134442,B,Crown Castle NG East LLC
4877,40.854079,-73.90145,C,Crown Castle NG East LLC
4878,40.876266,-73.862624,B,Crown Castle NG East LLC
4879,40.875072,-73.874754,C,Crown Castle NG East LLC
4880,40.61479,-74.066569,B,Crown Castle NG East LLC
4881,40.813397,-73.904187,C,Crown Castle NG East LLC
4882,40.818474,-73.900104,C,Crown Castle NG East LLC
4883,40.835352,-73.926882,C,Crown Castle NG East LLC
4884,40.821482,-73.880311,B,Crown Castle NG East LLC
4885,40.83499,-73.912247,C,Crown Castle NG East LLC
4886,40.632722,-74.148602,B,Crown Castle NG East LLC
4888,40.824819,-73.82378,B,Crown Castle NG East LLC
4889,40.643091,-74.09091,B,Crown Castle NG East LLC
4890,40.834305,-73.874715,B,Crown Castle NG East LLC
4891,40.826904,-73.904395,C,Crown Castle NG East LLC
4892,40.896571,-73.869556,B,Crown Castle NG East LLC
4893,40.874672,-73.903654,B,Crown Castle NG East LLC
4894,40.629582,-74.12254,B,Crown Castle NG East LLC
4895,40.856833,-73.857068,B,Crown Castle NG East LLC
4896,40.824697,-73.878195,B,Crown Castle NG East LLC
4897,40.878257,-73.858769,B,Crown Castle NG East LLC
4898,40.861336,-73.863486,B,Crown Castle NG East LLC
4899,40.61346,-74.077752,B,Crown Castle NG East LLC
4900,40.610022,-74.147136,B,Crown Castle NG East LLC
4901,40.841524,-73.925043,C,Crown Castle NG East LLC
4902,40.874677,-73.864941,B,Crown Castle NG East LLC
4903,40.843963,-73.864411,B,Crown Castle NG East LLC
4904,40.641074,-74.106783,B,Crown Castle NG East LLC
4905,40.840592,-73.889359,C,Crown Castle NG East LLC
4906,40.840539,-73.852239,B,Crown Castle NG East LLC
4907,40.88123,-73.901901,B,Crown Castle NG East LLC
4908,40.629582,-74.156668,B,Crown Castle NG East LLC
4909,40.864084,-73.892357,C,Crown Castle NG East LLC
4910,40.850091,-73.897656,C,Crown Castle NG East LLC
4911,40.853406,-73.910766,C,Crown Castle NG East LLC
4912,40.880058,-73.915261,B,Crown Castle NG East LLC
4913,40.853274,-73.917912,C,Crown Castle NG East LLC
4914,40.820862,-73.809031,B,Crown Castle NG East LLC
4915,40.81877,-73.810193,B,Crown Castle NG East LLC
4916,40.822727,-73.890328,C,Crown Castle NG East LLC
4917,40.814384,-73.82065,B,Crown Castle NG East LLC
4918,40.876011,-73.841366,B,Crown Castle NG East LLC
4919,40.83025,-73.88994,C,Crown Castle NG East LLC
4920,40.633487,-74.131526,B,Crown Castle NG East LLC
4921,40.857648,-73.908327,C,Crown Castle NG East LLC
4922,40.856322,-73.887005,C,Crown Castle NG East LLC
4923,40.641319,-74.086897,B,Crown Castle NG East LLC
4924,40.866372,-73.888473,C,Crown Castle NG East LLC
4925,40.638822,-74.169319,B,Crown Castle NG East LLC
4926,40.619347,-74.09994,B,Crown Castle NG East LLC
4927,40.870374,-73.904278,B,Crown Castle NG East LLC
4928,40.876605,-73.901676,B,Crown Castle NG East LLC
4929,40.834384,-73.879435,B,Crown Castle NG East LLC
4930,40.887108,-73.904044,B,Crown Castle NG East LLC
4931,40.845288,-73.886788,C,Crown Castle NG East LLC
4932,40.876671,-73.88074,C,Crown Castle NG East LLC
4933,40.882427,-73.920093,B,Crown Castle NG East LLC
4934,40.811371,-73.907867,C,Crown Castle NG East LLC
4935,40.852165,-73.894013,C,Crown Castle NG East LLC
4937,40.815221,-73.917551,C,Crown Castle NG East LLC
4938,40.854516,-73.842274,B,Crown Castle NG East LLC
4939,40.611039,-74.095689,B,Crown Castle NG East LLC
4940,40.810563,-73.929579,C,Crown Castle NG East LLC
4941,40.835403,-73.864989,B,Crown Castle NG East LLC
4942,40.865659,-73.856724,B,Crown Castle NG East LLC
4943,40.867202,-73.866352,B,Crown Castle NG East LLC
4944,40.630096,-74.108657,B,Crown Castle NG East LLC
4945,40.849856,-73.853208,B,Crown Castle NG East LLC
4946,40.814974,-73.887505,C,Crown Castle NG East LLC
4947,40.860738,-73.846449,B,Crown Castle NG East LLC
4948,40.833337,-73.921442,C,Crown Castle NG East LLC
4949,40.830143,-73.899028,C,Crown Castle NG East LLC
4950,40.845216,-73.906689,C,Crown Castle NG East LLC
4951,40.850664,-73.906797,C,Crown Castle NG East LLC
4953,40.832593,-73.862685,B,Crown Castle NG East LLC
4954,40.843583,-73.870415,B,Crown Castle NG East LLC
4955,40.86486,-73.843472,B,Crown Castle NG East LLC
4956,40.869751,-73.865346,B,Crown Castle NG East LLC
4957,40.8225,-73.909485,C,Crown Castle NG East LLC
4958,40.896803,-73.875155,B,Crown Castle NG East LLC
4959,40.62248,-74.149757,B,Crown Castle NG East LLC
4961,40.829533,-73.907972,C,Crown Castle NG East LLC
4962,40.905229,-73.900542,B,Crown Castle NG East LLC
4964,40.843757,-73.892682,C,Crown Castle NG East LLC
4965,40.85363,-73.85508,B,Crown Castle NG East LLC
4966,40.616637,-74.103916,B,Crown Castle NG East LLC
4967,40.81895,-73.818231,B,Crown Castle NG East LLC
4968,40.852101,-73.852636,B,Crown Castle NG East LLC
4969,40.884014,-73.830841,B,Crown Castle NG East LLC
4973,40.861135,-73.910058,C,Crown Castle NG East LLC
4994,40.89563,-73.849584,B,Crown Castle NG East LLC
5013,40.817774,-73.906323,C,Crown Castle NG East LLC
5014,40.81342,-73.909537,C,Crown Castle NG East LLC
5015,40.815452,-73.91448,C,Crown Castle NG East LLC
5016,40.821317,-73.929279,C,Crown Castle NG East LLC
5017,40.8167,-73.905208,C,Crown Castle NG East LLC
5018,40.821064,-73.892737,C,Crown Castle NG East LLC
5019,40.816702,-73.868275,B,Crown Castle NG East LLC
5020,40.822461,-73.825224,B,Crown Castle NG East LLC
5021,40.834814,-73.850217,B,Crown Castle NG East LLC
5022,40.843006,-73.867265,B,Crown Castle NG East LLC
5023,40.830239,-73.870896,B,Crown Castle NG East LLC
5024,40.836809,-73.888498,C,Crown Castle NG East LLC
5025,40.831947,-73.909667,C,Crown Castle NG East LLC
5026,40.859931,-73.907623,C,Crown Castle NG East LLC
5027,40.856728,-73.888873,C,Crown Castle NG East LLC
5028,40.856605,-73.884654,C,Crown Castle NG East LLC
5029,40.855788,-73.862815,B,Crown Castle NG East LLC
5030,40.860091,-73.899485,C,Crown Castle NG East LLC
5032,40.864979,-73.866433,B,Crown Castle NG East LLC
5033,40.880041,-73.880936,C,Crown Castle NG East LLC
5034,40.876549,-73.909581,B,Crown Castle NG East LLC
5035,40.758253,-73.834767,B,Crown Castle NG East LLC
5036,40.75017,-73.757229,B,Crown Castle NG East LLC
5037,40.762804,-73.804945,B,Crown Castle NG East LLC
5039,40.734235,-73.808749,B,Crown Castle NG East LLC
5042,40.557537,-74.141557,B,Crown Castle NG East LLC
5043,40.535082,-74.149504,B,Crown Castle NG East LLC
5044,40.555326,-74.196511,B,Crown Castle NG East LLC
5055,40.709407,-74.016855,A,Crown Castle NG East LLC
5056,40.708564,-74.017472,A,Crown Castle NG East LLC
5057,40.706432,-74.016804,A,Crown Castle NG East LLC
5058,40.706283,-74.018005,A,Crown Castle NG East LLC
5059,40.706234,-74.014186,A,Crown Castle NG East LLC
5060,40.704491,-74.014387,A,Crown Castle NG East LLC
5061,40.703062,-74.012915,A,Crown Castle NG East LLC
5062,40.705807,-74.009807,A,Crown Castle NG East LLC
5073,40.704237,-74.008941,A,Crown Castle NG East LLC
5074,40.701209,-74.012352,A,Crown Castle NG East LLC
5075,40.765499,-73.971918,A,Crown Castle NG East LLC
5079,40.77557,-73.96466,A,Crown Castle NG East LLC
5081,40.77098,-73.983342,A,Crown Castle NG East LLC
5082,40.772491,-73.978529,A,Crown Castle NG East LLC
5084,40.78514,-73.969292,A,Crown Castle NG East LLC
5085,40.791817,-73.964713,A,Crown Castle NG East LLC
5086,40.788931,-73.970243,A,Crown Castle NG East LLC
5093,40.71021,-74.004386,A,Crown Castle NG East LLC
5095,40.711068,-74.009331,A,Crown Castle NG East LLC
5096,40.711156,-74.006522,A,Crown Castle NG East LLC
5133,40.8826,-73.859899,B,Crown Castle NG East LLC
5134,40.871852,-73.83481,B,Crown Castle NG East LLC
5135,40.881466,-73.837892,B,Crown Castle NG East LLC
5152,40.890917,-73.902332,B,Crown Castle NG East LLC
5153,40.888846,-73.900975,B,Crown Castle NG East LLC
5154,40.889785,-73.904456,B,Crown Castle NG East LLC
5155,40.887508,-73.916253,B,Crown Castle NG East LLC
5156,40.889991,-73.915408,B,Crown Castle NG East LLC
5157,40.888167,-73.913005,B,Crown Castle NG East LLC
5158,40.889555,-73.91156,B,Crown Castle NG East LLC
5159,40.701078,-73.99314,B,Crown Castle NG East LLC
5160,40.699464,-73.992124,B,Crown Castle NG East LLC
5161,40.699381,-73.994919,B,Crown Castle NG East LLC
5162,40.694597,-73.996087,B,Crown Castle NG East LLC
5163,40.693197,-73.995002,B,Crown Castle NG East LLC
5164,40.691207,-73.99498,B,Crown Castle NG East LLC
5165,40.693538,-73.992723,B,Crown Castle NG East LLC
5166,40.692144,-73.998406,B,Crown Castle NG East LLC
5168,40.697836,-73.994691,B,Crown Castle NG East LLC
5169,40.695552,-73.993999,B,Crown Castle NG East LLC
5170,40.696096,-73.994569,B,Crown Castle NG East LLC
5171,40.697287,-73.99212,B,Crown Castle NG East LLC
5172,40.693697,-73.998421,B,Crown Castle NG East LLC
5173,40.746663,-73.735065,B,Crown Castle NG East LLC
5174,40.741232,-73.725,B,Crown Castle NG East LLC
5175,40.736233,-73.744935,B,Crown Castle NG East LLC
5176,40.733981,-73.749595,B,Crown Castle NG East LLC
5177,40.569162,-73.868039,B,Crown Castle NG East LLC
5180,40.580344,-73.85438,B,Crown Castle NG East LLC
5193,40.571725,-73.858596,B,Crown Castle NG East LLC
5194,40.574117,-73.852752,B,Crown Castle NG East LLC
5213,40.615516,-74.1343,B,Crown Castle NG East LLC
5214,40.600097,-74.130628,B,Crown Castle NG East LLC
5215,40.617779,-74.123589,B,Crown Castle NG East LLC
5216,40.603135,-74.140628,B,Crown Castle NG East LLC
5217,40.624447,-74.124685,B,Crown Castle NG East LLC
5218,40.782338,-73.800031,B,Crown Castle NG East LLC
5219,40.778196,-73.819585,B,Crown Castle NG East LLC
5220,40.781697,-73.77267,B,Crown Castle NG East LLC
5221,40.769164,-73.790955,B,Crown Castle NG East LLC
5222,40.603143,-74.116042,B,Crown Castle NG East LLC
5223,40.754619,-73.771806,B,Crown Castle NG East LLC
5224,40.751584,-73.809951,B,Crown Castle NG East LLC
5226,40.599257,-74.101048,B,Crown Castle NG East LLC
5227,40.797065,-73.818844,B,Crown Castle NG East LLC
5228,40.773221,-73.793975,B,Crown Castle NG East LLC
5229,40.737618,-73.767808,B,Crown Castle NG East LLC
5230,40.629085,-74.133337,B,Crown Castle NG East LLC
5231,40.767258,-73.821325,B,Crown Castle NG East LLC
5232,40.575159,-74.162253,B,Crown Castle NG East LLC
5233,40.768763,-73.781743,B,Crown Castle NG East LLC
5234,40.776728,-73.790812,B,Crown Castle NG East LLC
5235,40.580039,-74.132443,B,Crown Castle NG East LLC
5236,40.786346,-73.844812,B,Crown Castle NG East LLC
5237,40.757812,-73.752238,B,Crown Castle NG East LLC
5238,40.763803,-73.795094,B,Crown Castle NG East LLC
5239,40.596792,-74.097807,B,Crown Castle NG East LLC
5240,40.757216,-73.793909,B,Crown Castle NG East LLC
5241,40.753302,-73.792542,B,Crown Castle NG East LLC
5242,40.75556,-73.797971,B,Crown Castle NG East LLC
5243,40.606849,-74.097786,B,Crown Castle NG East LLC
5244,40.605129,-74.129976,B,Crown Castle NG East LLC
5245,40.768785,-73.773591,B,Crown Castle NG East LLC
5246,40.626392,-74.130788,B,Crown Castle NG East LLC
5247,40.740601,-73.804671,B,Crown Castle NG East LLC
5249,40.767493,-73.762892,B,Crown Castle NG East LLC
5250,40.599274,-74.123108,B,Crown Castle NG East LLC
5251,40.785403,-73.80554,B,Crown Castle NG East LLC
5252,40.752178,-73.778567,B,Crown Castle NG East LLC
5253,40.610054,-74.167409,B,Crown Castle NG East LLC
5254,40.789062,-73.843686,B,Crown Castle NG East LLC
5255,40.781766,-73.837864,B,Crown Castle NG East LLC
5256,40.752866,-73.81556,B,Crown Castle NG East LLC
5257,40.591299,-74.1107,B,Crown Castle NG East LLC
5258,40.599755,-74.136771,B,Crown Castle NG East LLC
5259,40.794565,-73.804014,B,Crown Castle NG East LLC
5260,40.75532,-73.785324,B,Crown Castle NG East LLC
5261,40.770626,-73.799817,B,Crown Castle NG East LLC
5262,40.761543,-73.817554,B,Crown Castle NG East LLC
5263,40.614068,-74.120628,B,Crown Castle NG East LLC
5264,40.786885,-73.82448,B,Crown Castle NG East LLC
5265,40.757894,-73.769455,B,Crown Castle NG East LLC
5266,40.773018,-73.822256,B,Crown Castle NG East LLC
5268,40.789656,-73.809926,B,Crown Castle NG East LLC
5269,40.606028,-74.120985,B,Crown Castle NG East LLC
5270,40.61247,-74.131085,B,Crown Castle NG East LLC
5271,40.773834,-73.772819,B,Crown Castle NG East LLC
5272,40.590855,-74.095102,B,Crown Castle NG East LLC
5273,40.76854,-73.81099,B,Crown Castle NG East LLC
5274,40.604251,-74.102312,B,Crown Castle NG East LLC
5275,40.612457,-74.159045,B,Crown Castle NG East LLC
5276,40.61298,-74.138351,B,Crown Castle NG East LLC
5277,40.576243,-74.127184,B,Crown Castle NG East LLC
5278,40.772902,-73.778827,B,Crown Castle NG East LLC
5279,40.765649,-73.778183,B,Crown Castle NG East LLC
5280,40.765471,-73.769003,B,Crown Castle NG East LLC
5281,40.622139,-74.132055,B,Crown Castle NG East LLC
5282,40.75965,-73.814834,B,Crown Castle NG East LLC
5283,40.761733,-73.768901,B,Crown Castle NG East LLC
5284,40.58847,-74.146779,B,Crown Castle NG East LLC
5285,40.621682,-74.137475,B,Crown Castle NG East LLC
5286,40.74069,-73.81034,B,Crown Castle NG East LLC
5287,40.789689,-73.849058,B,Crown Castle NG East LLC
5288,40.786203,-73.81346,B,Crown Castle NG East LLC
5289,40.768281,-73.803915,B,Crown Castle NG East LLC
5290,40.782077,-73.842236,B,Crown Castle NG East LLC
5291,40.771734,-73.764241,B,Crown Castle NG East LLC
5292,40.591979,-74.164412,B,Crown Castle NG East LLC
5293,40.749428,-73.768936,B,Crown Castle NG East LLC
5295,40.754582,-73.75395,B,Crown Castle NG East LLC
5296,40.603452,-74.092645,B,Crown Castle NG East LLC
5297,40.588867,-74.138441,B,Crown Castle NG East LLC
5298,40.777836,-73.778496,B,Crown Castle NG East LLC
5299,40.599874,-74.178021,B,Crown Castle NG East LLC
5300,40.761885,-73.782137,B,Crown Castle NG East LLC
5301,40.595984,-74.10827,B,Crown Castle NG East LLC
5302,40.788502,-73.784347,B,Crown Castle NG East LLC
5303,40.759404,-73.789567,B,Crown Castle NG East LLC
5306,40.769994,-73.767392,B,Crown Castle NG East LLC
5307,40.59662,-74.094044,B,Crown Castle NG East LLC
5308,40.598574,-74.192976,B,Crown Castle NG East LLC
5310,40.764874,-73.800607,B,Crown Castle NG East LLC
5311,40.618301,-74.137605,B,Crown Castle NG East LLC
5312,40.754011,-73.762979,B,Crown Castle NG East LLC
